"County","FIPS","Year","Race","Type","Measure Type","Variable","Value"
"Tolland County","09013","2003-2007","All","Neonatal","Number","Fetal Mortality",24
"Tolland County","09013","2003-2007","All","Neonatal","Rate","Fetal Mortality",3.4
"Tolland County","09013","2003-2007","All","Postneonatal","Number","Fetal Mortality",9
"Tolland County","09013","2003-2007","All","Postneonatal","Rate","Fetal Mortality",1.3
"Tolland County","09013","2003-2007","Black or African American","Fetal","Number","Fetal Mortality",0
"Tolland County","09013","2003-2007","Black or African American","Infant","Number","Fetal Mortality",-9999
"Tolland County","09013","2003-2007","Hispanic or Latino","Fetal","Number","Fetal Mortality",0
"Tolland County","09013","2003-2007","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Tolland County","09013","2003-2007","Other","Fetal","Number","Fetal Mortality",-9999
"Tolland County","09013","2003-2007","Other","Infant","Number","Fetal Mortality",0
"Tolland County","09013","2003-2007","White","Fetal","Number","Fetal Mortality",27
"Tolland County","09013","2003-2007","White","Infant","Number","Fetal Mortality",29
"Tolland County","09013","2004-2008","All","Fetal","Number","Fetal Mortality",29
"Tolland County","09013","2004-2008","All","Fetal","Rate","Fetal Mortality",4.2
"Tolland County","09013","2004-2008","All","Infant","Number","Fetal Mortality",35
"Tolland County","09013","2004-2008","All","Infant","Rate","Fetal Mortality",5.1
"Tolland County","09013","2004-2008","All","Neonatal","Number","Fetal Mortality",26
"Tolland County","09013","2004-2008","All","Neonatal","Rate","Fetal Mortality",3.8
"Tolland County","09013","2004-2008","All","Postneonatal","Number","Fetal Mortality",9
"Tolland County","09013","2004-2008","All","Postneonatal","Rate","Fetal Mortality",1.3
"Tolland County","09013","2004-2008","Black or African American","Fetal","Number","Fetal Mortality",0
"Tolland County","09013","2004-2008","Black or African American","Infant","Number","Fetal Mortality",-9999
"Tolland County","09013","2004-2008","Hispanic or Latino","Fetal","Number","Fetal Mortality",0
"Tolland County","09013","2004-2008","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Tolland County","09013","2004-2008","Other","Fetal","Number","Fetal Mortality",-9999
"Tolland County","09013","2004-2008","Other","Infant","Number","Fetal Mortality",-9999
"Tolland County","09013","2004-2008","White","Fetal","Number","Fetal Mortality",28
"Tolland County","09013","2004-2008","White","Infant","Number","Fetal Mortality",29
"Tolland County","09013","2005-2009","All","Fetal","Number","Fetal Mortality",28
"Tolland County","09013","2005-2009","All","Fetal","Rate","Fetal Mortality",4.2
"Tolland County","09013","2005-2009","All","Infant","Number","Fetal Mortality",33
"Tolland County","09013","2005-2009","All","Infant","Rate","Fetal Mortality",4.9
"Tolland County","09013","2005-2009","All","Neonatal","Number","Fetal Mortality",26
"Tolland County","09013","2005-2009","All","Neonatal","Rate","Fetal Mortality",3.9
"Tolland County","09013","2005-2009","All","Postneonatal","Number","Fetal Mortality",7
"Tolland County","09013","2005-2009","All","Postneonatal","Rate","Fetal Mortality",1
"Tolland County","09013","2005-2009","Black or African American","Fetal","Number","Fetal Mortality",0
"Tolland County","09013","2005-2009","Black or African American","Infant","Number","Fetal Mortality",-9999
"Tolland County","09013","2005-2009","Hispanic or Latino","Fetal","Number","Fetal Mortality",0
"Tolland County","09013","2005-2009","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Tolland County","09013","2005-2009","Other","Fetal","Number","Fetal Mortality",-9999
"Tolland County","09013","2005-2009","Other","Infant","Number","Fetal Mortality",-9999
"Tolland County","09013","2005-2009","White","Fetal","Number","Fetal Mortality",27
"Tolland County","09013","2005-2009","White","Infant","Number","Fetal Mortality",28
"Tolland County","09013","2006-2010","All","Fetal","Number","Fetal Mortality",26
"Tolland County","09013","2006-2010","All","Fetal","Rate","Fetal Mortality",4
"Tolland County","09013","2006-2010","All","Infant","Number","Fetal Mortality",35
"Tolland County","09013","2006-2010","All","Infant","Rate","Fetal Mortality",5.4
"Tolland County","09013","2006-2010","All","Neonatal","Number","Fetal Mortality",27
"Tolland County","09013","2006-2010","All","Neonatal","Rate","Fetal Mortality",4.2
"Tolland County","09013","2006-2010","All","Postneonatal","Number","Fetal Mortality",8
"Tolland County","09013","2006-2010","All","Postneonatal","Rate","Fetal Mortality",1.2
"Tolland County","09013","2006-2010","Black or African American","Fetal","Number","Fetal Mortality",0
"Tolland County","09013","2006-2010","Black or African American","Infant","Number","Fetal Mortality",-9999
"Tolland County","09013","2006-2010","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Tolland County","09013","2006-2010","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Tolland County","09013","2006-2010","Other","Fetal","Number","Fetal Mortality",-9999
"Tolland County","09013","2006-2010","Other","Infant","Number","Fetal Mortality",-9999
"Tolland County","09013","2006-2010","White","Fetal","Number","Fetal Mortality",24
"Tolland County","09013","2006-2010","White","Infant","Number","Fetal Mortality",30
"Tolland County","09013","2007-2011","All","Fetal","Number","Fetal Mortality",29
"Tolland County","09013","2007-2011","All","Fetal","Rate","Fetal Mortality",4.6
"Tolland County","09013","2007-2011","All","Infant","Number","Fetal Mortality",32
"Tolland County","09013","2007-2011","All","Infant","Rate","Fetal Mortality",5.1
"Tolland County","09013","2007-2011","All","Neonatal","Number","Fetal Mortality",22
"Tolland County","09013","2007-2011","All","Neonatal","Rate","Fetal Mortality",3.5
"Tolland County","09013","2007-2011","All","Postneonatal","Number","Fetal Mortality",10
"Tolland County","09013","2007-2011","All","Postneonatal","Rate","Fetal Mortality",1.6
"Tolland County","09013","2007-2011","Black or African American","Fetal","Number","Fetal Mortality",0
"Tolland County","09013","2007-2011","Black or African American","Infant","Number","Fetal Mortality",-9999
"Tolland County","09013","2007-2011","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Tolland County","09013","2007-2011","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Tolland County","09013","2007-2011","Other","Fetal","Number","Fetal Mortality",-9999
"Tolland County","09013","2007-2011","Other","Infant","Number","Fetal Mortality",-9999
"Tolland County","09013","2007-2011","White","Fetal","Number","Fetal Mortality",27
"Tolland County","09013","2007-2011","White","Infant","Number","Fetal Mortality",28
"Tolland County","09013","2008-2012","All","Fetal","Number","Fetal Mortality",27
"Tolland County","09013","2008-2012","All","Fetal","Rate","Fetal Mortality",4.4
"Tolland County","09013","2008-2012","All","Infant","Number","Fetal Mortality",29
"Tolland County","09013","2008-2012","All","Infant","Rate","Fetal Mortality",4.8
"Tolland County","09013","2008-2012","All","Neonatal","Number","Fetal Mortality",20
"Tolland County","09013","2008-2012","All","Neonatal","Rate","Fetal Mortality",3.3
"Tolland County","09013","2008-2012","All","Postneonatal","Number","Fetal Mortality",9
"Tolland County","09013","2008-2012","All","Postneonatal","Rate","Fetal Mortality",1.5
"Tolland County","09013","2008-2012","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Tolland County","09013","2008-2012","Black or African American","Infant","Number","Fetal Mortality",-9999
"Tolland County","09013","2008-2012","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Tolland County","09013","2008-2012","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Tolland County","09013","2008-2012","Other","Fetal","Number","Fetal Mortality",-9999
"Tolland County","09013","2008-2012","Other","Infant","Number","Fetal Mortality",-9999
"Tolland County","09013","2008-2012","White","Fetal","Number","Fetal Mortality",24
"Tolland County","09013","2008-2012","White","Infant","Number","Fetal Mortality",25
"Tolland County","09013","2009-2013","All","Fetal","Number","Fetal Mortality",27
"Tolland County","09013","2009-2013","All","Fetal","Rate","Fetal Mortality",4.6
"Tolland County","09013","2009-2013","All","Infant","Number","Fetal Mortality",24
"Tolland County","09013","2009-2013","All","Infant","Rate","Fetal Mortality",4.1
"Tolland County","09013","2009-2013","All","Neonatal","Number","Fetal Mortality",16
"Tolland County","09013","2009-2013","All","Neonatal","Rate","Fetal Mortality",2.7
"Tolland County","09013","2009-2013","All","Postneonatal","Number","Fetal Mortality",8
"Tolland County","09013","2009-2013","All","Postneonatal","Rate","Fetal Mortality",1.4
"Tolland County","09013","2009-2013","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Tolland County","09013","2009-2013","Black or African American","Infant","Number","Fetal Mortality",-9999
"Tolland County","09013","2009-2013","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Tolland County","09013","2009-2013","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Tolland County","09013","2009-2013","Other","Fetal","Number","Fetal Mortality",-9999
"Tolland County","09013","2009-2013","Other","Infant","Number","Fetal Mortality",0
"Tolland County","09013","2009-2013","White","Fetal","Number","Fetal Mortality",23
"Tolland County","09013","2009-2013","White","Infant","Number","Fetal Mortality",22
"Tolland County","09013","2010-2014","All","Fetal","Number","Fetal Mortality",25
"Tolland County","09013","2010-2014","All","Fetal","Rate","Fetal Mortality",4.3
"Tolland County","09013","2010-2014","All","Infant","Number","Fetal Mortality",24
"Tolland County","09013","2010-2014","All","Infant","Rate","Fetal Mortality",4.1
"Tolland County","09013","2010-2014","All","Neonatal","Number","Fetal Mortality",17
"Tolland County","09013","2010-2014","All","Neonatal","Rate","Fetal Mortality",2.9
"Tolland County","09013","2010-2014","All","Postneonatal","Number","Fetal Mortality",7
"Tolland County","09013","2010-2014","All","Postneonatal","Rate","Fetal Mortality",1.2
"Tolland County","09013","2010-2014","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Tolland County","09013","2010-2014","Black or African American","Infant","Number","Fetal Mortality",-9999
"Tolland County","09013","2010-2014","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Tolland County","09013","2010-2014","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Tolland County","09013","2010-2014","Other","Fetal","Number","Fetal Mortality",-9999
"Tolland County","09013","2010-2014","Other","Infant","Number","Fetal Mortality",-9999
"Tolland County","09013","2010-2014","White","Fetal","Number","Fetal Mortality",20
"Tolland County","09013","2010-2014","White","Infant","Number","Fetal Mortality",21
"Windham County","09015","1999-2003","All","Fetal","Number","Fetal Mortality",20
"Windham County","09015","1999-2003","All","Fetal","Rate","Fetal Mortality",3.1
"Windham County","09015","1999-2003","All","Infant","Number","Fetal Mortality",34
"Windham County","09015","1999-2003","All","Infant","Rate","Fetal Mortality",5.2
"Windham County","09015","1999-2003","All","Neonatal","Number","Fetal Mortality",24
"Windham County","09015","1999-2003","All","Neonatal","Rate","Fetal Mortality",3.7
"Windham County","09015","1999-2003","All","Postneonatal","Number","Fetal Mortality",10
"Windham County","09015","1999-2003","All","Postneonatal","Rate","Fetal Mortality",1.5
"Windham County","09015","1999-2003","Black or African American","Fetal","Number","Fetal Mortality",0
"Windham County","09015","1999-2003","Black or African American","Infant","Number","Fetal Mortality",-9999
"Windham County","09015","1999-2003","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Windham County","09015","1999-2003","Hispanic or Latino","Infant","Number","Fetal Mortality",6
"Windham County","09015","1999-2003","Other","Fetal","Number","Fetal Mortality",-9999
"Windham County","09015","1999-2003","Other","Infant","Number","Fetal Mortality",-9999
"Windham County","09015","1999-2003","White","Fetal","Number","Fetal Mortality",19
"Windham County","09015","1999-2003","White","Infant","Number","Fetal Mortality",30
"Windham County","09015","2000-2004","All","Fetal","Number","Fetal Mortality",21
"Windham County","09015","2000-2004","All","Fetal","Rate","Fetal Mortality",3.2
"Windham County","09015","2000-2004","All","Infant","Number","Fetal Mortality",39
"Windham County","09015","2000-2004","All","Infant","Rate","Fetal Mortality",6
"Windham County","09015","2000-2004","All","Neonatal","Number","Fetal Mortality",29
"Windham County","09015","2000-2004","All","Neonatal","Rate","Fetal Mortality",4.4
"Windham County","09015","2000-2004","All","Postneonatal","Number","Fetal Mortality",10
"Windham County","09015","2000-2004","All","Postneonatal","Rate","Fetal Mortality",1.5
"Windham County","09015","2000-2004","Black or African American","Fetal","Number","Fetal Mortality",0
"Windham County","09015","2000-2004","Black or African American","Infant","Number","Fetal Mortality",-9999
"Windham County","09015","2000-2004","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Windham County","09015","2000-2004","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Windham County","09015","2000-2004","Other","Fetal","Number","Fetal Mortality",-9999
"Windham County","09015","2000-2004","Other","Infant","Number","Fetal Mortality",-9999
"Windham County","09015","2000-2004","White","Fetal","Number","Fetal Mortality",20
"Windham County","09015","2000-2004","White","Infant","Number","Fetal Mortality",33
"Windham County","09015","2001-2005","All","Fetal","Number","Fetal Mortality",23
"Windham County","09015","2001-2005","All","Fetal","Rate","Fetal Mortality",3.5
"Windham County","09015","2001-2005","All","Infant","Number","Fetal Mortality",35
"Windham County","09015","2001-2005","All","Infant","Rate","Fetal Mortality",5.3
"Windham County","09015","2001-2005","All","Neonatal","Number","Fetal Mortality",25
"Windham County","09015","2001-2005","All","Neonatal","Rate","Fetal Mortality",3.8
"Windham County","09015","2001-2005","All","Postneonatal","Number","Fetal Mortality",10
"Windham County","09015","2001-2005","All","Postneonatal","Rate","Fetal Mortality",1.5
"Windham County","09015","2001-2005","Black or African American","Fetal","Number","Fetal Mortality",0
"Windham County","09015","2001-2005","Black or African American","Infant","Number","Fetal Mortality",-9999
"Windham County","09015","2001-2005","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Windham County","09015","2001-2005","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Windham County","09015","2001-2005","Other","Fetal","Number","Fetal Mortality",-9999
"Windham County","09015","2001-2005","Other","Infant","Number","Fetal Mortality",0
"Windham County","09015","2001-2005","White","Fetal","Number","Fetal Mortality",22
"Windham County","09015","2001-2005","White","Infant","Number","Fetal Mortality",30
"Windham County","09015","2002-2006","All","Fetal","Number","Fetal Mortality",26
"Windham County","09015","2002-2006","All","Fetal","Rate","Fetal Mortality",4
"Windham County","09015","2002-2006","All","Infant","Number","Fetal Mortality",37
"Windham County","09015","2002-2006","All","Infant","Rate","Fetal Mortality",5.7
"Windham County","09015","2002-2006","All","Neonatal","Number","Fetal Mortality",27
"Windham County","09015","2002-2006","All","Neonatal","Rate","Fetal Mortality",4.1
"Windham County","09015","2002-2006","All","Postneonatal","Number","Fetal Mortality",10
"Windham County","09015","2002-2006","All","Postneonatal","Rate","Fetal Mortality",1.5
"Windham County","09015","2002-2006","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Windham County","09015","2002-2006","Black or African American","Infant","Number","Fetal Mortality",-9999
"Windham County","09015","2002-2006","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Windham County","09015","2002-2006","Hispanic or Latino","Infant","Number","Fetal Mortality",7
"Windham County","09015","2002-2006","Other","Fetal","Number","Fetal Mortality",-9999
"Windham County","09015","2002-2006","Other","Infant","Number","Fetal Mortality",0
"Windham County","09015","2002-2006","White","Fetal","Number","Fetal Mortality",23
"Windham County","09015","2002-2006","White","Infant","Number","Fetal Mortality",34
"Windham County","09015","2003-2007","All","Fetal","Number","Fetal Mortality",26
"Windham County","09015","2003-2007","All","Fetal","Rate","Fetal Mortality",3.9
"Windham County","09015","2003-2007","All","Infant","Number","Fetal Mortality",44
"Windham County","09015","2003-2007","All","Infant","Rate","Fetal Mortality",6.7
"Windham County","09015","2003-2007","All","Neonatal","Number","Fetal Mortality",33
"Windham County","09015","2003-2007","All","Neonatal","Rate","Fetal Mortality",5
"Windham County","09015","2003-2007","All","Postneonatal","Number","Fetal Mortality",11
"Windham County","09015","2003-2007","All","Postneonatal","Rate","Fetal Mortality",1.7
"Windham County","09015","2003-2007","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Windham County","09015","2003-2007","Black or African American","Infant","Number","Fetal Mortality",-9999
"Windham County","09015","2003-2007","Hispanic or Latino","Fetal","Number","Fetal Mortality",6
"Windham County","09015","2003-2007","Hispanic or Latino","Infant","Number","Fetal Mortality",8
"Windham County","09015","2003-2007","Other","Fetal","Number","Fetal Mortality",-9999
"Windham County","09015","2003-2007","Other","Infant","Number","Fetal Mortality",0
"Windham County","09015","2003-2007","White","Fetal","Number","Fetal Mortality",23
"Windham County","09015","2003-2007","White","Infant","Number","Fetal Mortality",40
"Windham County","09015","2004-2008","All","Fetal","Number","Fetal Mortality",25
"Windham County","09015","2004-2008","All","Fetal","Rate","Fetal Mortality",3.8
"Windham County","09015","2004-2008","All","Infant","Number","Fetal Mortality",43
"Windham County","09015","2004-2008","All","Infant","Rate","Fetal Mortality",6.6
"Windham County","09015","2004-2008","All","Neonatal","Number","Fetal Mortality",36
"Windham County","09015","2004-2008","All","Neonatal","Rate","Fetal Mortality",5.5
"Windham County","09015","2004-2008","All","Postneonatal","Number","Fetal Mortality",7
"Windham County","09015","2004-2008","All","Postneonatal","Rate","Fetal Mortality",1.1
"Windham County","09015","2004-2008","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Windham County","09015","2004-2008","Black or African American","Infant","Number","Fetal Mortality",-9999
"Windham County","09015","2004-2008","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Windham County","09015","2004-2008","Hispanic or Latino","Infant","Number","Fetal Mortality",9
"Windham County","09015","2004-2008","Other","Fetal","Number","Fetal Mortality",0
"Windham County","09015","2004-2008","Other","Infant","Number","Fetal Mortality",-9999
"Windham County","09015","2004-2008","White","Fetal","Number","Fetal Mortality",23
"Windham County","09015","2004-2008","White","Infant","Number","Fetal Mortality",38
"Windham County","09015","2005-2009","All","Fetal","Number","Fetal Mortality",23
"Windham County","09015","2005-2009","All","Fetal","Rate","Fetal Mortality",3.6
"Windham County","09015","2005-2009","All","Infant","Number","Fetal Mortality",38
"Windham County","09015","2005-2009","All","Infant","Rate","Fetal Mortality",5.9
"Windham County","09015","2005-2009","All","Neonatal","Number","Fetal Mortality",31
"Windham County","09015","2005-2009","All","Neonatal","Rate","Fetal Mortality",4.8
"Windham County","09015","2005-2009","All","Postneonatal","Number","Fetal Mortality",7
"Windham County","09015","2005-2009","All","Postneonatal","Rate","Fetal Mortality",1.1
"Windham County","09015","2005-2009","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Windham County","09015","2005-2009","Black or African American","Infant","Number","Fetal Mortality",0
"Windham County","09015","2005-2009","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Windham County","09015","2005-2009","Hispanic or Latino","Infant","Number","Fetal Mortality",8
"Windham County","09015","2005-2009","Other","Fetal","Number","Fetal Mortality",0
"Windham County","09015","2005-2009","Other","Infant","Number","Fetal Mortality",-9999
"Windham County","09015","2005-2009","White","Fetal","Number","Fetal Mortality",21
"Windham County","09015","2005-2009","White","Infant","Number","Fetal Mortality",35
"Windham County","09015","2006-2010","All","Fetal","Number","Fetal Mortality",24
"Windham County","09015","2006-2010","All","Fetal","Rate","Fetal Mortality",3.8
"Windham County","09015","2006-2010","All","Infant","Number","Fetal Mortality",36
"Windham County","09015","2006-2010","All","Infant","Rate","Fetal Mortality",5.7
"Windham County","09015","2006-2010","All","Neonatal","Number","Fetal Mortality",30
"Windham County","09015","2006-2010","All","Neonatal","Rate","Fetal Mortality",4.8
"Windham County","09015","2006-2010","All","Postneonatal","Number","Fetal Mortality",6
"Windham County","09015","2006-2010","All","Postneonatal","Rate","Fetal Mortality",1
"Windham County","09015","2006-2010","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Windham County","09015","2006-2010","Black or African American","Infant","Number","Fetal Mortality",0
"Windham County","09015","2006-2010","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Windham County","09015","2006-2010","Hispanic or Latino","Infant","Number","Fetal Mortality",6
"Windham County","09015","2006-2010","Other","Fetal","Number","Fetal Mortality",0
"Windham County","09015","2006-2010","Other","Infant","Number","Fetal Mortality",-9999
"Windham County","09015","2006-2010","White","Fetal","Number","Fetal Mortality",22
"Windham County","09015","2006-2010","White","Infant","Number","Fetal Mortality",33
"Windham County","09015","2007-2011","All","Fetal","Number","Fetal Mortality",26
"Windham County","09015","2007-2011","All","Fetal","Rate","Fetal Mortality",4.2
"Windham County","09015","2007-2011","All","Infant","Number","Fetal Mortality",32
"Windham County","09015","2007-2011","All","Infant","Rate","Fetal Mortality",5.2
"Windham County","09015","2007-2011","All","Neonatal","Number","Fetal Mortality",25
"Windham County","09015","2007-2011","All","Neonatal","Rate","Fetal Mortality",4.1
"Windham County","09015","2007-2011","All","Postneonatal","Number","Fetal Mortality",7
"Windham County","09015","2007-2011","All","Postneonatal","Rate","Fetal Mortality",1.1
"Windham County","09015","2007-2011","Black or African American","Fetal","Number","Fetal Mortality",0
"Windham County","09015","2007-2011","Black or African American","Infant","Number","Fetal Mortality",0
"Windham County","09015","2007-2011","Hispanic or Latino","Fetal","Number","Fetal Mortality",6
"Windham County","09015","2007-2011","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Windham County","09015","2007-2011","Other","Fetal","Number","Fetal Mortality",0
"Windham County","09015","2007-2011","Other","Infant","Number","Fetal Mortality",-9999
"Windham County","09015","2007-2011","White","Fetal","Number","Fetal Mortality",26
"Windham County","09015","2007-2011","White","Infant","Number","Fetal Mortality",29
"Windham County","09015","2008-2012","All","Fetal","Number","Fetal Mortality",21
"Windham County","09015","2008-2012","All","Fetal","Rate","Fetal Mortality",3.5
"Windham County","09015","2008-2012","All","Infant","Number","Fetal Mortality",25
"Windham County","09015","2008-2012","All","Infant","Rate","Fetal Mortality",4.2
"Windham County","09015","2008-2012","All","Neonatal","Number","Fetal Mortality",20
"Windham County","09015","2008-2012","All","Neonatal","Rate","Fetal Mortality",3.3
"Windham County","09015","2008-2012","All","Postneonatal","Number","Fetal Mortality",-9999
"Windham County","09015","2008-2012","All","Postneonatal","Rate","Fetal Mortality",-9999
"Windham County","09015","2008-2012","Black or African American","Fetal","Number","Fetal Mortality",0
"Windham County","09015","2008-2012","Black or African American","Infant","Number","Fetal Mortality",0
"Windham County","09015","2008-2012","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Windham County","09015","2008-2012","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Windham County","09015","2008-2012","Other","Fetal","Number","Fetal Mortality",0
"Windham County","09015","2008-2012","Other","Infant","Number","Fetal Mortality",-9999
"Windham County","09015","2008-2012","White","Fetal","Number","Fetal Mortality",21
"Windham County","09015","2008-2012","White","Infant","Number","Fetal Mortality",23
"Windham County","09015","2009-2013","All","Fetal","Number","Fetal Mortality",22
"Windham County","09015","2009-2013","All","Fetal","Rate","Fetal Mortality",3.7
"Windham County","09015","2009-2013","All","Infant","Number","Fetal Mortality",27
"Windham County","09015","2009-2013","All","Infant","Rate","Fetal Mortality",4.6
"Windham County","09015","2009-2013","All","Neonatal","Number","Fetal Mortality",19
"Windham County","09015","2009-2013","All","Neonatal","Rate","Fetal Mortality",3.2
"Windham County","09015","2009-2013","All","Postneonatal","Number","Fetal Mortality",8
"Windham County","09015","2009-2013","All","Postneonatal","Rate","Fetal Mortality",1.4
"Windham County","09015","2009-2013","Black or African American","Fetal","Number","Fetal Mortality",0
"Windham County","09015","2009-2013","Black or African American","Infant","Number","Fetal Mortality",0
"Windham County","09015","2009-2013","Hispanic or Latino","Fetal","Number","Fetal Mortality",6
"Windham County","09015","2009-2013","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Windham County","09015","2009-2013","Other","Fetal","Number","Fetal Mortality",0
"Windham County","09015","2009-2013","Other","Infant","Number","Fetal Mortality",0
"Windham County","09015","2009-2013","White","Fetal","Number","Fetal Mortality",22
"Windham County","09015","2009-2013","White","Infant","Number","Fetal Mortality",26
"Windham County","09015","2010-2014","All","Fetal","Number","Fetal Mortality",21
"Windham County","09015","2010-2014","All","Fetal","Rate","Fetal Mortality",3.6
"Windham County","09015","2010-2014","All","Infant","Number","Fetal Mortality",25
"Windham County","09015","2010-2014","All","Infant","Rate","Fetal Mortality",4.3
"Windham County","09015","2010-2014","All","Neonatal","Number","Fetal Mortality",16
"Windham County","09015","2010-2014","All","Neonatal","Rate","Fetal Mortality",2.7
"Windham County","09015","2010-2014","All","Postneonatal","Number","Fetal Mortality",9
"Windham County","09015","2010-2014","All","Postneonatal","Rate","Fetal Mortality",1.5
"Windham County","09015","2010-2014","Black or African American","Fetal","Number","Fetal Mortality",0
"Windham County","09015","2010-2014","Black or African American","Infant","Number","Fetal Mortality",0
"Windham County","09015","2010-2014","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Windham County","09015","2010-2014","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Windham County","09015","2010-2014","Other","Fetal","Number","Fetal Mortality",0
"Windham County","09015","2010-2014","Other","Infant","Number","Fetal Mortality",0
"Windham County","09015","2010-2014","White","Fetal","Number","Fetal Mortality",21
"Windham County","09015","2010-2014","White","Infant","Number","Fetal Mortality",24
